,message,spanId,METHOD,traceId,username,@timestamp,is_anomaly
3174,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,26020c900d9b4e3d91e7364dfe07a6b9,4257697bbe6c4f688ba44f782c6a5cc5,2023-06-16 17:02:17.681692,False
3175,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,26020c900d9b4e3d91e7364dfe07a6b9,4257697bbe6c4f688ba44f782c6a5cc5,2023-06-16 17:02:17.695692,False
3176,Programming on the web  I,b0029cd715624555a379067d02372196,M2,26020c900d9b4e3d91e7364dfe07a6b9,4257697bbe6c4f688ba44f782c6a5cc5,2023-06-16 17:02:17.764692,False
3177,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,26020c900d9b4e3d91e7364dfe07a6b9,4257697bbe6c4f688ba44f782c6a5cc5,2023-06-16 17:02:17.809692,False
3178,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,26020c900d9b4e3d91e7364dfe07a6b9,4257697bbe6c4f688ba44f782c6a5cc5,2023-06-16 17:02:17.853692,False
3179,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,26020c900d9b4e3d91e7364dfe07a6b9,4257697bbe6c4f688ba44f782c6a5cc5,2023-06-16 17:02:18.015692,False
3180,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:20.506692,False
3181,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:20.570692,False
3182,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:20.590692,False
3183,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:20.658692,False
3184,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:20.721692,False
3185,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:20.845692,False
3186,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:20.862692,False
3187,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:21.020692,False
3188,Programming on the web  I,b0029cd715624555a379067d02372196,M2,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:21.148692,False
3189,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:21.329692,False
3190,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:21.396692,False
3191,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,e808f8d3ead641b48763033e8373626b,9b7f5f2ee1044af388fdd42f7801e221,2023-06-16 17:02:21.547692,False
3192,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:22.767692,False
3193,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:22.877692,False
3194,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:22.991692,False
3195,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:23.068692,False
3196,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:23.155692,False
3197,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:23.182692,False
3198,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:23.376692,False
3199,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:23.470692,False
3200,Programming on the web  I,b0029cd715624555a379067d02372196,M2,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:23.667692,False
3201,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:23.723692,False
3202,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:23.781692,False
3203,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,09d12914a02d4dcb93b964c2ea49e08d,d3870b80017b48819d1271319655f794,2023-06-16 17:02:23.817692,False
3204,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:25.921692,False
3205,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:25.931692,False
3206,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:25.980692,False
3207,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:25.997692,False
3208,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:26.080692,False
3209,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:26.164692,False
3210,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:26.237692,False
3211,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:26.394692,False
3212,Programming on the web  I,b0029cd715624555a379067d02372196,M2,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:26.474692,False
3213,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:26.578692,False
3214,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:26.684692,False
3215,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,aab50cba97ad4914a260f5e0f2c6238f,325b607d29774a5298aacd4210f71c17,2023-06-16 17:02:26.792692,False
3216,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:29.858692,False
3217,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.053692,False
3218,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.069692,False
3219,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.130692,False
3220,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.264692,False
3221,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.343692,False
3222,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.453692,False
3223,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.599692,False
3224,Programming on the web  I,b0029cd715624555a379067d02372196,M2,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.672692,False
3225,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.718692,False
3226,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.756692,False
3227,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,c712aaab99ab4dabb6a55d244c3b0b6d,1a12a92f8d254047b1afb80a85bbc465,2023-06-16 17:02:30.791692,False
3228,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:33.059692,False
3229,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:33.084692,False
3230,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:33.142692,False
3231,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:33.187692,False
3232,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:33.352692,False
3233,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:33.468692,False
3234,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:33.630692,False
3235,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:33.753692,False
3236,Programming on the web  I,b0029cd715624555a379067d02372196,M2,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:33.826692,False
3237,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:33.958692,False
3238,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:34.048692,False
3239,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,4adeb30da7114bca88712b6f70b6c79e,6884d14cf89d4206a88ef942c29b84d8,2023-06-16 17:02:34.103692,False
3240,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:36.593692,False
3241,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:36.743692,False
3242,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:36.859692,False
3243,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:36.933692,False
3244,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:37.097692,False
3245,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:37.144692,False
3246,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:37.332692,False
3247,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:37.406692,False
3248,Programming on the web  I,b0029cd715624555a379067d02372196,M2,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:37.566692,False
3249,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:37.740692,False
3250,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:37.891692,False
3251,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,536fc7321fbe49ad89964ef0bb71fa1d,e75e2ee9c2ca43bf9e20edab8771154f,2023-06-16 17:02:37.938692,False
3252,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:39.294692,False
3253,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:39.342692,False
3254,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:39.414692,False
3255,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:39.471692,False
3256,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:39.654692,False
3257,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:39.788692,False
3258,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:39.846692,False
3259,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:39.916692,False
3260,Programming on the web  I,b0029cd715624555a379067d02372196,M2,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:39.964692,False
3261,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:40.155692,False
3262,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:40.268692,False
3263,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,ea9a3779756b444993cd9e9e1d66f990,abcc9fc058ff430e8e5532c279831859,2023-06-16 17:02:40.324692,False
3264,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:41.929692,False
3265,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:42.096692,False
3266,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:42.109692,False
3267,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:42.219692,False
3268,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:42.412692,False
3269,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:42.552692,False
3270,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:42.742692,False
3271,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:42.918692,False
3272,Programming on the web  I,b0029cd715624555a379067d02372196,M2,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:43.040692,False
3273,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:43.105692,False
3274,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:43.199692,False
3275,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,75c748b005fc4743979da586b281cbae,4c6a9c4ddb6b404bb82f5a4248bc06a0,2023-06-16 17:02:43.291692,False
3276,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:44.865692,False
3277,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:44.988692,False
3278,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:45.092692,False
3279,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:45.244692,False
3280,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:45.329692,False
3281,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:45.436692,False
3282,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:45.481692,False
3283,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:45.568692,False
3284,Programming on the web  I,b0029cd715624555a379067d02372196,M2,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:45.760692,False
3285,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:45.928692,False
3286,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:45.988692,False
3287,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,1c0ae717fc06497ca9da291cc5645db3,435d2fae2f674ab2b8e99866d62ebe5d,2023-06-16 17:02:46.135692,False
3288,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:48.660692,False
3289,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:48.701692,False
3290,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:48.811692,False
3291,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:48.850692,False
3292,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:48.913692,False
3293,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:48.980692,False
3294,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:49.005692,False
3295,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:49.048692,False
3296,Programming on the web  I,b0029cd715624555a379067d02372196,M2,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:49.109692,False
3297,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:49.127692,False
3298,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:49.229692,False
3299,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,143034bd6c57448e9aebb66de6d096f1,778a27d1d72d4fa6b48b560d6567a51c,2023-06-16 17:02:49.267692,False
3300,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:52.021692,False
3301,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:52.155692,False
3302,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:52.200692,False
3303,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:52.294692,False
3304,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:52.473692,False
3305,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:52.527692,False
3306,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:52.663692,False
3307,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:52.816692,False
3308,Programming on the web  I,b0029cd715624555a379067d02372196,M2,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:52.995692,False
3309,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:53.127692,False
3310,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:53.310692,False
3311,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,319020f1589a4037869fbc13a743356b,9ec3d2657b4d45af84cc11718152baf6,2023-06-16 17:02:53.455692,False
